:START_ID,:END_ID,:TYPE
2352,54036970,BELONGS_TO
2353,54037008,BELONGS_TO
2354,54037021,BELONGS_TO
2355,54037036,BELONGS_TO
2356,54037040,BELONGS_TO
2357,54037047,BELONGS_TO
2358,54037068,BELONGS_TO
2359,54037126,BELONGS_TO
2360,54037145,BELONGS_TO
2361,54037153,BELONGS_TO
2362,54037168,BELONGS_TO
2363,54037171,BELONGS_TO
2364,54037176,BELONGS_TO
2365,54037189,BELONGS_TO
2366,54037190,BELONGS_TO
2367,54037205,BELONGS_TO
2368,54037206,BELONGS_TO
2369,54037209,BELONGS_TO
2370,54037217,BELONGS_TO
2371,54037219,BELONGS_TO
2372,54037227,BELONGS_TO
2373,54037273,BELONGS_TO
2374,54037291,BELONGS_TO
2375,54037295,BELONGS_TO
2376,54037295,BELONGS_TO
2377,54037302,BELONGS_TO
2378,54037358,BELONGS_TO
2379,54037389,BELONGS_TO
2380,54037428,BELONGS_TO
2381,54037507,BELONGS_TO
2382,54037509,BELONGS_TO
2383,54037518,BELONGS_TO
2384,54037520,BELONGS_TO
2385,54037521,BELONGS_TO
2386,54037586,BELONGS_TO
2387,54037598,BELONGS_TO
2388,54037655,BELONGS_TO
2389,54037673,BELONGS_TO
2390,54037673,BELONGS_TO
2391,54037737,BELONGS_TO
2392,54037746,BELONGS_TO
2393,54037751,BELONGS_TO
2394,54037755,BELONGS_TO
2395,54037761,BELONGS_TO
2396,54037761,BELONGS_TO
2397,54037768,BELONGS_TO
2398,54037772,BELONGS_TO
2399,54037772,BELONGS_TO
2400,54037797,BELONGS_TO
2401,54037800,BELONGS_TO
2402,54037813,BELONGS_TO
2403,54037838,BELONGS_TO
2404,54037843,BELONGS_TO
2405,54037844,BELONGS_TO
2406,54037855,BELONGS_TO
2407,54037928,BELONGS_TO
2408,54037944,BELONGS_TO
2409,54037951,BELONGS_TO
2410,54037981,BELONGS_TO
2411,54037985,BELONGS_TO
2412,54038005,BELONGS_TO
2413,54038025,BELONGS_TO
2414,54038028,BELONGS_TO
2415,54038042,BELONGS_TO
2416,54038066,BELONGS_TO
2417,54038068,BELONGS_TO
2418,54038075,BELONGS_TO
2419,54038082,BELONGS_TO
2420,54038098,BELONGS_TO
2421,54038141,BELONGS_TO
2422,54038144,BELONGS_TO
2423,54038149,BELONGS_TO
2424,54038165,BELONGS_TO
2425,54038169,BELONGS_TO
2426,54038182,BELONGS_TO
2427,54038184,BELONGS_TO
2428,54038188,BELONGS_TO
2429,54038191,BELONGS_TO
2430,54038216,BELONGS_TO
2431,54038247,BELONGS_TO
2432,54038257,BELONGS_TO
2433,54038264,BELONGS_TO
2434,54038266,BELONGS_TO
2435,54038281,BELONGS_TO
2436,54038296,BELONGS_TO
2437,54038309,BELONGS_TO
2438,54038310,BELONGS_TO
2439,54038321,BELONGS_TO
2440,54038338,BELONGS_TO
2441,54038347,BELONGS_TO
2442,54038352,BELONGS_TO
2443,54038362,BELONGS_TO
2444,54038369,BELONGS_TO
2445,54038374,BELONGS_TO
2446,54038381,BELONGS_TO
2447,54038386,BELONGS_TO
2448,54038393,BELONGS_TO
2449,54038396,BELONGS_TO
2450,54038420,BELONGS_TO
2451,54038439,BELONGS_TO
2452,54038483,BELONGS_TO
2453,54038509,BELONGS_TO
2454,54038608,BELONGS_TO
2455,54038622,BELONGS_TO
2456,54038658,BELONGS_TO
2457,54038844,BELONGS_TO
2458,54038846,BELONGS_TO
2459,54038865,BELONGS_TO
2460,54038925,BELONGS_TO
2461,54038930,BELONGS_TO
2462,54038933,BELONGS_TO
2463,54038972,BELONGS_TO
2464,54039009,BELONGS_TO
2465,54039023,BELONGS_TO
2466,54039036,BELONGS_TO
2467,54039056,BELONGS_TO
2468,54039057,BELONGS_TO
2469,54039084,BELONGS_TO
2470,54039129,BELONGS_TO
2471,54039130,BELONGS_TO
2472,54039138,BELONGS_TO
2473,54039140,BELONGS_TO
2474,54039150,BELONGS_TO
2475,54039154,BELONGS_TO
2476,54039154,BELONGS_TO
2477,54039166,BELONGS_TO
2478,54039172,BELONGS_TO
2479,54039236,BELONGS_TO
2480,54039309,BELONGS_TO
2481,54039713,BELONGS_TO
2482,54039838,BELONGS_TO
2483,54040177,BELONGS_TO
2484,54040214,BELONGS_TO
2485,54040312,BELONGS_TO
2486,54040326,BELONGS_TO
2487,54040329,BELONGS_TO
2488,42500008,BELONGS_TO
2489,42500016,BELONGS_TO
2490,42500061,BELONGS_TO
2491,42500061,BELONGS_TO
2492,42500399,BELONGS_TO
2493,42500546,BELONGS_TO
2494,42500655,BELONGS_TO
2495,42501522,BELONGS_TO
2496,42501607,BELONGS_TO
2497,42501713,BELONGS_TO
2498,42501756,BELONGS_TO
2499,42501874,BELONGS_TO
2500,42501900,BELONGS_TO
2501,42501951,BELONGS_TO
2502,42502021,BELONGS_TO
2503,42502246,BELONGS_TO
2504,42502426,BELONGS_TO
2505,42502426,BELONGS_TO
2506,42502428,BELONGS_TO
2507,42502450,BELONGS_TO
2508,42502456,BELONGS_TO
2509,42502457,BELONGS_TO
2510,42502487,BELONGS_TO
2511,42502497,BELONGS_TO
2512,42502525,BELONGS_TO
2513,42502525,BELONGS_TO
2514,42502641,BELONGS_TO
2515,42502641,BELONGS_TO
2516,42502685,BELONGS_TO
2517,42502751,BELONGS_TO
2518,42502764,BELONGS_TO
2519,42502764,BELONGS_TO
2520,42502765,BELONGS_TO
2521,42502836,BELONGS_TO
2522,42502841,BELONGS_TO
2523,42502841,BELONGS_TO
2524,42502847,BELONGS_TO
2525,42502854,BELONGS_TO
2526,42502855,BELONGS_TO
2527,42502882,BELONGS_TO
2528,42502916,BELONGS_TO
2529,42503066,BELONGS_TO
2530,42503069,BELONGS_TO
2531,42503075,BELONGS_TO
2532,42503077,BELONGS_TO
2533,42503080,BELONGS_TO
2534,42503085,BELONGS_TO
2535,42503099,BELONGS_TO
2536,42503102,BELONGS_TO
2537,42503104,BELONGS_TO
2538,42503114,BELONGS_TO
2539,42503121,BELONGS_TO
2540,42503121,BELONGS_TO
2541,42503125,BELONGS_TO
2542,42503158,BELONGS_TO
2543,42503158,BELONGS_TO
2544,42503184,BELONGS_TO
2545,42503191,BELONGS_TO
2546,42503191,BELONGS_TO
2547,42503205,BELONGS_TO
2548,42503228,BELONGS_TO
2549,42503245,BELONGS_TO
2550,42503253,BELONGS_TO
2551,42503281,BELONGS_TO
2552,42503284,BELONGS_TO
2553,42503287,BELONGS_TO
2554,42503288,BELONGS_TO
2555,42503292,BELONGS_TO
2556,42503315,BELONGS_TO
2557,42503318,BELONGS_TO
2558,42503336,BELONGS_TO
2559,42503349,BELONGS_TO
2560,42503353,BELONGS_TO
2561,42503356,BELONGS_TO
2562,42503358,BELONGS_TO
2563,42503364,BELONGS_TO
2564,42503364,BELONGS_TO
2565,42503384,BELONGS_TO
2566,42503421,BELONGS_TO
2567,42503435,BELONGS_TO
2568,42503461,BELONGS_TO
2569,42503498,BELONGS_TO
2570,42503505,BELONGS_TO
2571,42503510,BELONGS_TO
2572,42503557,BELONGS_TO
2573,42503560,BELONGS_TO
2574,42503576,BELONGS_TO
2575,42503578,BELONGS_TO
2576,42503582,BELONGS_TO
2577,42503583,BELONGS_TO
2578,42503585,BELONGS_TO
2579,42503586,BELONGS_TO
2580,42503590,BELONGS_TO
2581,42503590,BELONGS_TO
2582,42503594,BELONGS_TO
2583,42503620,BELONGS_TO
2584,42503621,BELONGS_TO
2585,42503624,BELONGS_TO
2586,42503632,BELONGS_TO
2587,42503633,BELONGS_TO
2588,42503636,BELONGS_TO
2589,42503637,BELONGS_TO
2590,42503637,BELONGS_TO
2591,42503690,BELONGS_TO
2592,42503694,BELONGS_TO
2593,42503697,BELONGS_TO
2594,42503724,BELONGS_TO
2595,42503732,BELONGS_TO
2596,42503734,BELONGS_TO
2597,42503836,BELONGS_TO
2598,42503839,BELONGS_TO
2599,42503839,BELONGS_TO
2600,42503867,BELONGS_TO
2601,42503884,BELONGS_TO
2602,42503900,BELONGS_TO
2603,42503904,BELONGS_TO
2604,42503906,BELONGS_TO
2605,42503908,BELONGS_TO
2606,42503934,BELONGS_TO
2607,42503950,BELONGS_TO
2608,42503953,BELONGS_TO
2609,42503959,BELONGS_TO
2610,42503959,BELONGS_TO
2611,42503970,BELONGS_TO
2612,42503978,BELONGS_TO
2613,42503994,BELONGS_TO
2614,42503996,BELONGS_TO
2615,42504002,BELONGS_TO
2616,42504011,BELONGS_TO
2617,42504012,BELONGS_TO
2618,42504014,BELONGS_TO
2619,42504023,BELONGS_TO
2620,42504029,BELONGS_TO
2621,42504029,BELONGS_TO
2622,42504045,BELONGS_TO
2623,42504097,BELONGS_TO
2624,42504104,BELONGS_TO
2625,42504112,BELONGS_TO
2626,42504112,BELONGS_TO
2627,42504112,BELONGS_TO
2628,42504128,BELONGS_TO
2629,42504133,BELONGS_TO
2630,42504140,BELONGS_TO
2631,42504140,BELONGS_TO
2632,42504142,BELONGS_TO
2633,42504143,BELONGS_TO
2634,42504146,BELONGS_TO
2635,42504148,BELONGS_TO
2636,42504150,BELONGS_TO
2637,42504155,BELONGS_TO
2638,42504158,BELONGS_TO
2639,42504161,BELONGS_TO
2640,42504178,BELONGS_TO
2641,42504181,BELONGS_TO
2642,42504183,BELONGS_TO
2643,42504189,BELONGS_TO
2644,42504189,BELONGS_TO
2645,42504191,BELONGS_TO
2646,42504201,BELONGS_TO
2647,42504208,BELONGS_TO
2648,42504225,BELONGS_TO
2649,42504225,BELONGS_TO
2650,42504233,BELONGS_TO
2651,42504290,BELONGS_TO
2652,42504293,BELONGS_TO
2653,42504301,BELONGS_TO
2654,42504301,BELONGS_TO
2655,42504302,BELONGS_TO
2656,42504314,BELONGS_TO
2657,42504314,BELONGS_TO
2658,42504321,BELONGS_TO
2659,42504326,BELONGS_TO
2660,42504337,BELONGS_TO
2661,42504340,BELONGS_TO
2662,42504343,BELONGS_TO
2663,42504347,BELONGS_TO
2664,42504350,BELONGS_TO
2665,42504353,BELONGS_TO
2666,42504364,BELONGS_TO
2667,42504415,BELONGS_TO
2668,42504420,BELONGS_TO
2669,42504424,BELONGS_TO
2670,42504428,BELONGS_TO
2671,42504446,BELONGS_TO
2672,42504449,BELONGS_TO
2673,42504462,BELONGS_TO
2674,42504463,BELONGS_TO
2675,42504464,BELONGS_TO
2676,42504465,BELONGS_TO
2677,42504466,BELONGS_TO
2678,42504479,BELONGS_TO
2679,42504496,BELONGS_TO
2680,42504519,BELONGS_TO
2681,42504523,BELONGS_TO
2682,42504523,BELONGS_TO
2683,42504529,BELONGS_TO
2684,42504557,BELONGS_TO
2685,42504560,BELONGS_TO
2686,42504575,BELONGS_TO
2687,42504591,BELONGS_TO
2688,42504623,BELONGS_TO
2689,42504624,BELONGS_TO
2690,42504625,BELONGS_TO
2691,42504639,BELONGS_TO
2692,42504640,BELONGS_TO
2693,42504641,BELONGS_TO
2694,42504642,BELONGS_TO
2695,42504684,BELONGS_TO
2696,42504684,BELONGS_TO
2697,42504690,BELONGS_TO
2698,42504693,BELONGS_TO
2699,42504696,BELONGS_TO
2700,42504698,BELONGS_TO
2701,42504703,BELONGS_TO
2702,42504703,BELONGS_TO
2703,42504704,BELONGS_TO
2704,42504707,BELONGS_TO
2705,42504710,BELONGS_TO
2706,42504710,BELONGS_TO
2707,42504713,BELONGS_TO
2708,42504730,BELONGS_TO
2709,42504733,BELONGS_TO
2710,42504739,BELONGS_TO
2711,42504743,BELONGS_TO
2712,42504749,BELONGS_TO
2713,42504760,BELONGS_TO
2714,42504806,BELONGS_TO
2715,42504806,BELONGS_TO
2716,42504815,BELONGS_TO
2717,42504834,BELONGS_TO
2718,42504836,BELONGS_TO
2719,42504839,BELONGS_TO
2720,42504843,BELONGS_TO
2721,42504854,BELONGS_TO
2722,42504859,BELONGS_TO
2723,42504862,BELONGS_TO
2724,42504869,BELONGS_TO
2725,42504880,BELONGS_TO
2726,42504881,BELONGS_TO
2727,42504907,BELONGS_TO
2728,42504920,BELONGS_TO
2729,42504920,BELONGS_TO
2730,42504960,BELONGS_TO
2731,42504971,BELONGS_TO
2732,42504971,BELONGS_TO
2733,42504974,BELONGS_TO
2734,42504979,BELONGS_TO
2735,42504979,BELONGS_TO
2736,42505000,BELONGS_TO
2737,42505009,BELONGS_TO
2738,42505009,BELONGS_TO
2739,42505019,BELONGS_TO
2740,42505040,BELONGS_TO
2741,42505040,BELONGS_TO
2742,42505058,BELONGS_TO
2743,42505074,BELONGS_TO
2744,42505077,BELONGS_TO
2745,42505081,BELONGS_TO
2746,42505083,BELONGS_TO
2747,42505101,BELONGS_TO
2748,42505114,BELONGS_TO
2749,42505115,BELONGS_TO
2750,42505128,BELONGS_TO
2751,42505142,BELONGS_TO
2752,42505146,BELONGS_TO
2753,42505166,BELONGS_TO
2754,42505182,BELONGS_TO
2755,42505183,BELONGS_TO
2756,42505190,BELONGS_TO
2757,42505199,BELONGS_TO
2758,42505224,BELONGS_TO
2759,42505231,BELONGS_TO
2760,42505233,BELONGS_TO
2761,42505240,BELONGS_TO
2762,42505249,BELONGS_TO
2763,42505253,BELONGS_TO
2764,42505264,BELONGS_TO
2765,42505285,BELONGS_TO
2766,42505295,BELONGS_TO
2767,42505316,BELONGS_TO
2768,42505316,BELONGS_TO
2769,42505341,BELONGS_TO
2770,42505345,BELONGS_TO
2771,42505405,BELONGS_TO
2772,42505430,BELONGS_TO
2773,42505436,BELONGS_TO
2774,42505443,BELONGS_TO
2775,42505446,BELONGS_TO
2776,42505455,BELONGS_TO
2777,42505455,BELONGS_TO
2778,42505459,BELONGS_TO
2779,42505470,BELONGS_TO
2780,42505470,BELONGS_TO
2781,42505470,BELONGS_TO
2782,42505476,BELONGS_TO
2783,42505479,BELONGS_TO
2784,42505487,BELONGS_TO
2785,42505497,BELONGS_TO
2786,42505506,BELONGS_TO
2787,42505506,BELONGS_TO
2788,42505509,BELONGS_TO
2789,42505517,BELONGS_TO
2790,42505520,BELONGS_TO
2791,42505524,BELONGS_TO
2792,42505557,BELONGS_TO
2793,42505561,BELONGS_TO
2794,42505563,BELONGS_TO
2795,42505568,BELONGS_TO
2796,42505576,BELONGS_TO
2797,42505585,BELONGS_TO
2798,42505587,BELONGS_TO
2799,42505590,BELONGS_TO
2800,42505592,BELONGS_TO
2801,42505605,BELONGS_TO
2802,42505613,BELONGS_TO
2803,42505640,BELONGS_TO
2804,42505645,BELONGS_TO
2805,42505651,BELONGS_TO
2806,42505658,BELONGS_TO
2807,42505660,BELONGS_TO
2808,42505661,BELONGS_TO
2809,42505663,BELONGS_TO
2810,42505666,BELONGS_TO
2811,42505672,BELONGS_TO
2812,42505681,BELONGS_TO
2813,42505686,BELONGS_TO
2814,42505688,BELONGS_TO
2815,42505698,BELONGS_TO
2816,42505701,BELONGS_TO
2817,42505702,BELONGS_TO
2818,42505705,BELONGS_TO
2819,42505706,BELONGS_TO
2820,42505712,BELONGS_TO
2821,42505713,BELONGS_TO
2822,42505724,BELONGS_TO
2823,42505724,BELONGS_TO
2824,42505727,BELONGS_TO
2825,42505728,BELONGS_TO
2826,42505730,BELONGS_TO
2827,42505730,BELONGS_TO
2828,42505731,BELONGS_TO
2829,42505734,BELONGS_TO
2830,42505739,BELONGS_TO
2831,42505772,BELONGS_TO
2832,42505781,BELONGS_TO
2833,42505781,BELONGS_TO
2834,42505793,BELONGS_TO
2835,42505830,BELONGS_TO
2836,42505854,BELONGS_TO
2837,42505857,BELONGS_TO
2838,42505857,BELONGS_TO
2839,42505878,BELONGS_TO
2840,42505882,BELONGS_TO
2841,42505915,BELONGS_TO
2842,42505955,BELONGS_TO
2843,42505955,BELONGS_TO
2844,42505999,BELONGS_TO
2845,42505999,BELONGS_TO
2846,42506008,BELONGS_TO
2847,42506011,BELONGS_TO
2848,42506018,BELONGS_TO
2849,42506046,BELONGS_TO
2850,42506068,BELONGS_TO
2851,42506071,BELONGS_TO
2852,42506086,BELONGS_TO
2853,42506088,BELONGS_TO
2854,42506099,BELONGS_TO
2855,42506204,BELONGS_TO
2856,42506206,BELONGS_TO
2857,42506215,BELONGS_TO
2858,42506220,BELONGS_TO
2859,42506226,BELONGS_TO
2860,42506227,BELONGS_TO
2861,42506231,BELONGS_TO
2862,42506232,BELONGS_TO
2863,42506235,BELONGS_TO
2864,42506238,BELONGS_TO
2865,42506247,BELONGS_TO
2866,42506268,BELONGS_TO
2867,42506271,BELONGS_TO
2868,42506279,BELONGS_TO
2869,42506294,BELONGS_TO
2870,42506301,BELONGS_TO
2871,42506326,BELONGS_TO
2872,42506327,BELONGS_TO
2873,42506330,BELONGS_TO
2874,42506337,BELONGS_TO
2875,42506340,BELONGS_TO
2876,42506345,BELONGS_TO
2877,42506352,BELONGS_TO
2878,42506362,BELONGS_TO
2879,42506363,BELONGS_TO
2880,42506370,BELONGS_TO
2881,42506377,BELONGS_TO
2882,42506380,BELONGS_TO
2883,42506381,BELONGS_TO
2884,42506383,BELONGS_TO
2885,42506384,BELONGS_TO
2886,42506386,BELONGS_TO
2887,42506388,BELONGS_TO
2888,42506390,BELONGS_TO
2889,42506394,BELONGS_TO
2890,42506412,BELONGS_TO
2891,42506424,BELONGS_TO
2892,42506425,BELONGS_TO
2893,42506428,BELONGS_TO
2894,42506474,BELONGS_TO
2895,42506481,BELONGS_TO
2896,42506497,BELONGS_TO
2897,42506579,BELONGS_TO
2898,42506586,BELONGS_TO
2899,42506586,BELONGS_TO
2900,42506588,BELONGS_TO
2901,42506626,BELONGS_TO
2902,42506630,BELONGS_TO
2903,42506645,BELONGS_TO
2904,42506648,BELONGS_TO
2905,42506685,BELONGS_TO
2906,42506694,BELONGS_TO
2907,42506713,BELONGS_TO
2908,42506734,BELONGS_TO
2909,42506756,BELONGS_TO
2910,42506782,BELONGS_TO
2911,42506800,BELONGS_TO
2912,42506846,BELONGS_TO
2913,42506849,BELONGS_TO
2914,42506853,BELONGS_TO
2915,42506862,BELONGS_TO
2916,42506890,BELONGS_TO
2917,42506892,BELONGS_TO
2918,42506917,BELONGS_TO
2919,42506921,BELONGS_TO
2920,42506935,BELONGS_TO
2921,42506936,BELONGS_TO
2922,42506939,BELONGS_TO
2923,42506949,BELONGS_TO
2924,42506951,BELONGS_TO
2925,42506954,BELONGS_TO
2926,42506963,BELONGS_TO
2927,42506964,BELONGS_TO
2928,42506969,BELONGS_TO
2929,42506990,BELONGS_TO
2930,42506992,BELONGS_TO
2931,42506992,BELONGS_TO
2932,42506994,BELONGS_TO
2933,42507040,BELONGS_TO
2934,42507042,BELONGS_TO
2935,42507045,BELONGS_TO
2936,42507058,BELONGS_TO
2937,42507062,BELONGS_TO
2938,42507062,BELONGS_TO
2939,42507064,BELONGS_TO
2940,42507068,BELONGS_TO
2941,42507068,BELONGS_TO
2942,42507076,BELONGS_TO
2943,42507080,BELONGS_TO
2944,42507080,BELONGS_TO
2945,42507081,BELONGS_TO
2946,42507081,BELONGS_TO
2947,42507090,BELONGS_TO
2948,42507097,BELONGS_TO
2949,42507109,BELONGS_TO
2950,42507116,BELONGS_TO
2951,42507123,BELONGS_TO
2952,42507123,BELONGS_TO
2953,42507125,BELONGS_TO
2954,42507142,BELONGS_TO
2955,42507147,BELONGS_TO
2956,42507147,BELONGS_TO
2957,42507172,BELONGS_TO
2958,42507175,BELONGS_TO
2959,42507185,BELONGS_TO
2960,42507188,BELONGS_TO
2961,42507192,BELONGS_TO
2962,42507192,BELONGS_TO
2963,42507223,BELONGS_TO
2964,42507232,BELONGS_TO
2965,42507233,BELONGS_TO
2966,42507235,BELONGS_TO
2967,42507238,BELONGS_TO
2968,42507251,BELONGS_TO
2969,42507253,BELONGS_TO
2970,42507256,BELONGS_TO
2971,42507260,BELONGS_TO
2972,42507267,BELONGS_TO
2973,42507278,BELONGS_TO
2974,42507291,BELONGS_TO
2975,42507296,BELONGS_TO
2976,42507303,BELONGS_TO
2977,42507305,BELONGS_TO
2978,42507307,BELONGS_TO
2979,42507310,BELONGS_TO
2980,42507311,BELONGS_TO
2981,42507319,BELONGS_TO
2982,42507323,BELONGS_TO
2983,42507326,BELONGS_TO
2984,42507342,BELONGS_TO
2985,42507342,BELONGS_TO
2986,42507346,BELONGS_TO
2987,42507365,BELONGS_TO
2988,42507368,BELONGS_TO
2989,42507428,BELONGS_TO
2990,42507434,BELONGS_TO
2991,42507434,BELONGS_TO
2992,42507437,BELONGS_TO
2993,42507451,BELONGS_TO
2994,42507451,BELONGS_TO
2995,42507461,BELONGS_TO
2996,42507465,BELONGS_TO
2997,42507473,BELONGS_TO
2998,42507476,BELONGS_TO
2999,42507493,BELONGS_TO
3000,42507504,BELONGS_TO
3001,42507509,BELONGS_TO
3002,42507527,BELONGS_TO
3003,42507532,BELONGS_TO
3004,42507540,BELONGS_TO
3005,42507547,BELONGS_TO
3006,42507553,BELONGS_TO
3007,42507559,BELONGS_TO
3008,42507579,BELONGS_TO
3009,42507592,BELONGS_TO
3010,42507598,BELONGS_TO
3011,42507615,BELONGS_TO
3012,42507624,BELONGS_TO
3013,42507624,BELONGS_TO
3014,42507628,BELONGS_TO
3015,42507639,BELONGS_TO
3016,42507652,BELONGS_TO
3017,42507654,BELONGS_TO
3018,42507682,BELONGS_TO
3019,42507724,BELONGS_TO
3020,42507727,BELONGS_TO
3021,42507732,BELONGS_TO
3022,42507811,BELONGS_TO
3023,42507811,BELONGS_TO
3024,42507829,BELONGS_TO
3025,42507878,BELONGS_TO
3026,42507881,BELONGS_TO
3027,42507883,BELONGS_TO
3028,42507883,BELONGS_TO
3029,42507899,BELONGS_TO
3030,42507899,BELONGS_TO
3031,42507912,BELONGS_TO
3032,42507915,BELONGS_TO
3033,42507932,BELONGS_TO
3034,42507937,BELONGS_TO
3035,42507940,BELONGS_TO
3036,42507947,BELONGS_TO
3037,42507966,BELONGS_TO
3038,42507973,BELONGS_TO
3039,42507975,BELONGS_TO
3040,42507980,BELONGS_TO
3041,42507993,BELONGS_TO
3042,42508004,BELONGS_TO
3043,42508004,BELONGS_TO
3044,42508006,BELONGS_TO
3045,42508009,BELONGS_TO
3046,42508023,BELONGS_TO
3047,42508065,BELONGS_TO
3048,42508067,BELONGS_TO
3049,42508080,BELONGS_TO
3050,42508081,BELONGS_TO
3051,42508083,BELONGS_TO
3052,42508105,BELONGS_TO
3053,42508111,BELONGS_TO
3054,42508114,BELONGS_TO
3055,42508121,BELONGS_TO
3056,42508128,BELONGS_TO
3057,42508129,BELONGS_TO
3058,42508164,BELONGS_TO
3059,42508188,BELONGS_TO
3060,42508194,BELONGS_TO
3061,42508197,BELONGS_TO
3062,42508203,BELONGS_TO
3063,42508209,BELONGS_TO
3064,42508218,BELONGS_TO
3065,42508218,BELONGS_TO
3066,42508235,BELONGS_TO
3067,42508246,BELONGS_TO
3068,42508246,BELONGS_TO
3069,42508264,BELONGS_TO
3070,42508265,BELONGS_TO
3071,42508281,BELONGS_TO
3072,42508281,BELONGS_TO
3073,42508286,BELONGS_TO
3074,42508291,BELONGS_TO
3075,42508295,BELONGS_TO
3076,42508296,BELONGS_TO
3077,42508299,BELONGS_TO
3078,42508301,BELONGS_TO
3079,42508302,BELONGS_TO
3080,42508305,BELONGS_TO
3081,42508309,BELONGS_TO
3082,42508313,BELONGS_TO
3083,42508347,BELONGS_TO
3084,42508370,BELONGS_TO
3085,42508388,BELONGS_TO
3086,42508403,BELONGS_TO
3087,42508434,BELONGS_TO
3088,42508436,BELONGS_TO
3089,42508445,BELONGS_TO
3090,42508457,BELONGS_TO
3091,42508460,BELONGS_TO
3092,42508460,BELONGS_TO
3093,42508463,BELONGS_TO
3094,42508467,BELONGS_TO
3095,42508469,BELONGS_TO
3096,42508488,BELONGS_TO
3097,42508494,BELONGS_TO
3098,42508494,BELONGS_TO
3099,42508495,BELONGS_TO
3100,42508524,BELONGS_TO
3101,42508527,BELONGS_TO
3102,42508528,BELONGS_TO
3103,42508542,BELONGS_TO
3104,42508546,BELONGS_TO
3105,42508563,BELONGS_TO
3106,42508564,BELONGS_TO
3107,42508581,BELONGS_TO
3108,42508593,BELONGS_TO
3109,42508599,BELONGS_TO
3110,42508601,BELONGS_TO
3111,42508610,BELONGS_TO
3112,42508613,BELONGS_TO
3113,42508614,BELONGS_TO
3114,42508624,BELONGS_TO
3115,42508630,BELONGS_TO
3116,42508638,BELONGS_TO
3117,42508638,BELONGS_TO
3118,42508641,BELONGS_TO
3119,42508653,BELONGS_TO
3120,42508677,BELONGS_TO
3121,42508715,BELONGS_TO
3122,42508715,BELONGS_TO
3123,42508726,BELONGS_TO
3124,42508742,BELONGS_TO
3125,42508745,BELONGS_TO
3126,42508757,BELONGS_TO
3127,42508774,BELONGS_TO
3128,42508792,BELONGS_TO
3129,42508796,BELONGS_TO
3130,42508823,BELONGS_TO
3131,42508824,BELONGS_TO
3132,42508828,BELONGS_TO
3133,42508830,BELONGS_TO
3134,42508835,BELONGS_TO
3135,42508838,BELONGS_TO
3136,42508840,BELONGS_TO
3137,42508840,BELONGS_TO
3138,42508846,BELONGS_TO
3139,42508846,BELONGS_TO
3140,42508849,BELONGS_TO
3141,42508851,BELONGS_TO
3142,42508856,BELONGS_TO
3143,42508866,BELONGS_TO
3144,42508875,BELONGS_TO
3145,42508877,BELONGS_TO
3146,42508884,BELONGS_TO
3147,42508884,BELONGS_TO
3148,42508888,BELONGS_TO
3149,42508900,BELONGS_TO
3150,42508917,BELONGS_TO
3151,42508927,BELONGS_TO
3152,42508933,BELONGS_TO
3153,42508939,BELONGS_TO
3154,42508942,BELONGS_TO
3155,42508982,BELONGS_TO
3156,42508998,BELONGS_TO
3157,42509003,BELONGS_TO
3158,42509003,BELONGS_TO
3159,42509011,BELONGS_TO
3160,42509014,BELONGS_TO
3161,42509015,BELONGS_TO
3162,42509024,BELONGS_TO
3163,42509033,BELONGS_TO
3164,42509043,BELONGS_TO
3165,42509045,BELONGS_TO
3166,42509052,BELONGS_TO
3167,42509055,BELONGS_TO
3168,42509067,BELONGS_TO
3169,42509070,BELONGS_TO
3170,42509083,BELONGS_TO
3171,42509088,BELONGS_TO
3172,42509088,BELONGS_TO
3173,42509105,BELONGS_TO
3174,42509105,BELONGS_TO
3175,42509131,BELONGS_TO
3176,42509146,BELONGS_TO
3177,42509152,BELONGS_TO
3178,42509160,BELONGS_TO
3179,42509160,BELONGS_TO
3180,42509161,BELONGS_TO
3181,42509183,BELONGS_TO
3182,42509190,BELONGS_TO
3183,42509191,BELONGS_TO
3184,42509193,BELONGS_TO
3185,42509199,BELONGS_TO
3186,42509201,BELONGS_TO
3187,42509201,BELONGS_TO
3188,42509221,BELONGS_TO
3189,42509223,BELONGS_TO
3190,42509227,BELONGS_TO
3191,42509229,BELONGS_TO
3192,42509230,BELONGS_TO
3193,42509233,BELONGS_TO
3194,42509233,BELONGS_TO
3195,42509237,BELONGS_TO
3196,42509279,BELONGS_TO
3197,42509279,BELONGS_TO
3198,42509282,BELONGS_TO
3199,42509282,BELONGS_TO
3200,42509282,BELONGS_TO
3201,42509297,BELONGS_TO
3202,42509303,BELONGS_TO
3203,42509308,BELONGS_TO
3204,42509315,BELONGS_TO
3205,42509401,BELONGS_TO
3206,42509423,BELONGS_TO
3207,42509425,BELONGS_TO
3208,42509428,BELONGS_TO
3209,42509445,BELONGS_TO
3210,42509465,BELONGS_TO
3211,42509465,BELONGS_TO
3212,42509474,BELONGS_TO
3213,42509481,BELONGS_TO
3214,42509489,BELONGS_TO
3215,42509491,BELONGS_TO
3216,42509508,BELONGS_TO
3217,42509525,BELONGS_TO
3218,42509535,BELONGS_TO
3219,42509541,BELONGS_TO
3220,42509557,BELONGS_TO
3221,42509568,BELONGS_TO
3222,42509568,BELONGS_TO
3223,42509571,BELONGS_TO
3224,42509583,BELONGS_TO
